cache_path,clip_length,dtype,duration_sec,frame_count,height,label,label_name,merged_filename,preprocess_type,runtime_label_access,sample_fps,sha256,source_dataset,source_video,split,video_id,width
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001767_3af4182cbd5f.pt,50,uint8,5.5,44,224,1,violence,rwf2000_001767.mp4,wholeframe,forbidden,8.0,6746552cd29876eff19005b34be75515a31a38470c688abb62814ecceef27b82,rwf2000,data\merged\videos\violence\rwf2000_001767.mp4,test,rwf2000_rwf2000_001767_3af4182cbd5f,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001322_ad9f31b3ebdc.pt,50,uint8,5.1,41,224,1,violence,movies2_001322.mp4,wholeframe,forbidden,8.0,70dc801834ef249b6a4fa84ce5efcc9ed7d2f37ed06d3ed584c9e6a8723e5929,movies2,data\merged\videos\violence\movies2_001322.mp4,test,movies2_movies2_001322_ad9f31b3ebdc,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001667_0ce3a0b796fc.pt,50,uint8,9.8,50,224,1,violence,rwf2000_001667.mp4,wholeframe,forbidden,8.0,cae39b958e06b0c774a6094b2e6273801803d4b8287647149e4e0e3b53f33f86,rwf2000,data\merged\videos\violence\rwf2000_001667.mp4,test,rwf2000_rwf2000_001667_0ce3a0b796fc,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000797_76ca265784ca.pt,50,uint8,5.005,40,224,1,violence,movies2_000797.mp4,wholeframe,forbidden,8.0,b20b77595e234f162d8ee08659102fe021fe3b26aacc0b87f8bb417600c1a75e,movies2,data\merged\videos\violence\movies2_000797.mp4,test,movies2_movies2_000797_76ca265784ca,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000629_e2286480bcb5.pt,50,uint8,4.017052,32,224,1,violence,movies2_000629.mp4,wholeframe,forbidden,8.0,e941e66aeb4d9de0d7ee84fe8f891bf0e98c2a3703179f09198c40559f08d776,movies2,data\merged\videos\violence\movies2_000629.mp4,test,movies2_movies2_000629_e2286480bcb5,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000708_7c4a595c2751.pt,50,uint8,5.206281,42,224,1,violence,movies2_000708.mp4,wholeframe,forbidden,8.0,32cea3717f2c9a671c5390ade80756dc71c44c52e4218b8018137f03098bca93,movies2,data\merged\videos\violence\movies2_000708.mp4,test,movies2_movies2_000708_7c4a595c2751,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000014_bff991765c29.pt,50,uint8,1.64,13,224,1,violence,hockey_000014.avi,wholeframe,forbidden,8.0,09a0b9ee26d0987ca32229127d80a5c7a6b76068f8bf5656a1732168407507b1,hockey,data\merged\videos\violence\hockey_000014.avi,test,hockey_hockey_000014_bff991765c29,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001629_1cd76cc4a196.pt,50,uint8,4.766667,38,224,1,violence,rwf2000_001629.mp4,wholeframe,forbidden,8.0,d13edf6761c62bd673bcae1092886d55af0d3479e2e3ddc815de58b57e700a54,rwf2000,data\merged\videos\violence\rwf2000_001629.mp4,test,rwf2000_rwf2000_001629_1cd76cc4a196,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000354_af8bd1d97d52.pt,50,uint8,1.64,13,224,1,violence,hockey_000354.avi,wholeframe,forbidden,8.0,00cb30661dca3fd5fcc94ebf3a5bdfe7fd1d23f411b04ad2ea108095f264fbca,hockey,data\merged\videos\violence\hockey_000354.avi,test,hockey_hockey_000354_af8bd1d97d52,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000328_98f526628779.pt,50,uint8,1.64,13,224,1,violence,hockey_000328.avi,wholeframe,forbidden,8.0,71e89a0e2e201cdcb53d7dd6300665d675e5309dd4592f184bb7c9cb38a24151,hockey,data\merged\videos\violence\hockey_000328.avi,test,hockey_hockey_000328_98f526628779,224
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001576_0776a8f05445.pt,50,uint8,1.848,15,224,1,violence,violent_flows_001576.avi,wholeframe,forbidden,8.0,631df3a51b82c9cec4503d28645bb7ec0e3f2cc38d2748795ff10778946515a3,violent_flows,data\merged\videos\violence\violent_flows_001576.avi,test,violent_flows_violent_flows_001576_0776a8f05445,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001240_d695d5e4c7d3.pt,50,uint8,4.1041,33,224,1,violence,movies2_001240.mp4,wholeframe,forbidden,8.0,43c9a74ccfc1db62f5b7ff455ac3406b5111788988aeaaf9425c6df160e402fb,movies2,data\merged\videos\violence\movies2_001240.mp4,test,movies2_movies2_001240_d695d5e4c7d3,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000254_0bc77f2f2182.pt,50,uint8,1.64,13,224,1,violence,hockey_000254.avi,wholeframe,forbidden,8.0,515cf65d7476ef0a645865d1012f6168e896e2ecedabebd4b4975001780f53ca,hockey,data\merged\videos\violence\hockey_000254.avi,test,hockey_hockey_000254_0bc77f2f2182,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001274_df1f17ca9f28.pt,50,uint8,5.933006,47,224,1,violence,movies2_001274.mp4,wholeframe,forbidden,8.0,0ff5a43e5b78437687575270056a364f2d54ab80eca5f373d01c7e6d07613334,movies2,data\merged\videos\violence\movies2_001274.mp4,test,movies2_movies2_001274_df1f17ca9f28,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000348_cd3ac97cc63f.pt,50,uint8,1.64,13,224,1,violence,hockey_000348.avi,wholeframe,forbidden,8.0,0e5ea4428474650541dbbf92950a4674543294882cbcbf67c78b38bbdf9b82e1,hockey,data\merged\videos\violence\hockey_000348.avi,test,hockey_hockey_000348_cd3ac97cc63f,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000669_3179917643a1.pt,50,uint8,4.304694,34,224,1,violence,movies2_000669.mp4,wholeframe,forbidden,8.0,91eb183d423714a640de18c47d306906fd32311581c7cd857b42fbd6af422e5d,movies2,data\merged\videos\violence\movies2_000669.mp4,test,movies2_movies2_000669_3179917643a1,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001443_277c5ac03c7f.pt,50,uint8,4.607551,37,224,1,violence,movies2_001443.mp4,wholeframe,forbidden,8.0,bf2f7b8a3ed3bcb8331e7ad0f3b39f9f1473492ba7b8ae46a0c969929d7ad94e,movies2,data\merged\videos\violence\movies2_001443.mp4,test,movies2_movies2_001443_277c5ac03c7f,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000670_96ec8b31d628.pt,50,uint8,3.620091,29,224,1,violence,movies2_000670.mp4,wholeframe,forbidden,8.0,1c29c00b5057a0c32600d0ebe26c2c4410037a9dc831028ced7b5fe0ec37c7a3,movies2,data\merged\videos\violence\movies2_000670.mp4,test,movies2_movies2_000670_96ec8b31d628,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000186_41edab29ef74.pt,50,uint8,1.64,13,224,1,violence,hockey_000186.avi,wholeframe,forbidden,8.0,8172218df8fa9d6e1c196d4aceed91fb45ee5c57d843db83c2905ea8634fd8b2,hockey,data\merged\videos\violence\hockey_000186.avi,test,hockey_hockey_000186_41edab29ef74,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000614_5ddeb4b1c1a8.pt,50,uint8,4.914421,39,224,1,violence,movies2_000614.mp4,wholeframe,forbidden,8.0,b612bb2346108a10833dc190e339f43cec5761e35ed626bba6ef243c667afa57,movies2,data\merged\videos\violence\movies2_000614.mp4,test,movies2_movies2_000614_5ddeb4b1c1a8,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000972_6ea4a08464be.pt,50,uint8,4.6046,37,224,1,violence,movies2_000972.mp4,wholeframe,forbidden,8.0,78a633dc470befc31c232f11202cbfd70e02f8071999f603f84a9f46fa891e5f,movies2,data\merged\videos\violence\movies2_000972.mp4,test,movies2_movies2_000972_6ea4a08464be,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001134_f1c96c528a7b.pt,50,uint8,5.0,40,224,1,violence,movies2_001134.mp4,wholeframe,forbidden,8.0,e4e2be464f17f4355c02cd710c1f417da0ec52017f93d683ef9272e62c37f87e,movies2,data\merged\videos\violence\movies2_001134.mp4,test,movies2_movies2_001134_f1c96c528a7b,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001044_4c8e1dff9226.pt,50,uint8,5.0,40,224,1,violence,movies2_001044.mp4,wholeframe,forbidden,8.0,908a302c6845bbb189e9620be879dc0adcd4237b3a7dc26ddb904872c1541470,movies2,data\merged\videos\violence\movies2_001044.mp4,test,movies2_movies2_001044_4c8e1dff9226,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000700_f5aa0609b366.pt,50,uint8,5.411247,43,224,1,violence,movies2_000700.mp4,wholeframe,forbidden,8.0,181cdb367876904e00f15353bf83c38e2cece2df9bd63e4d4e17e97b66f17d79,movies2,data\merged\videos\violence\movies2_000700.mp4,test,movies2_movies2_000700_f5aa0609b366,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001744_b8bcea430385.pt,50,uint8,4.666667,37,224,1,violence,rwf2000_001744.mp4,wholeframe,forbidden,8.0,a34948ed9448162c9092f684097f04ae87be769256072a723a83c77cb31a6fa0,rwf2000,data\merged\videos\violence\rwf2000_001744.mp4,test,rwf2000_rwf2000_001744_b8bcea430385,224
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001937_aa25890f9af0.pt,50,uint8,2.912494,23,224,1,violence,surv_fight_001937.mp4,wholeframe,forbidden,8.0,3c268d59474e6e87d293d4927b65f5ebccd0295963fbd4bca335fd225fb3cc2b,surv_fight,data\merged\videos\violence\surv_fight_001937.mp4,test,surv_fight_surv_fight_001937_aa25890f9af0,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001641_492b1b375db2.pt,50,uint8,5.933333,47,224,1,violence,rwf2000_001641.mp4,wholeframe,forbidden,8.0,b18084a52f9873fe305317f8e7564f823a3ea676473e33266ccecc1ce5c866be,rwf2000,data\merged\videos\violence\rwf2000_001641.mp4,test,rwf2000_rwf2000_001641_492b1b375db2,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000755_d7a3ab189f69.pt,50,uint8,4.322903,34,224,1,violence,movies2_000755.mp4,wholeframe,forbidden,8.0,da53f6174bcfeda8266bd36a66d076eb6e04dd1e650eefaf57ffeeba76439779,movies2,data\merged\videos\violence\movies2_000755.mp4,test,movies2_movies2_000755_d7a3ab189f69,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000648_ecbb515b623d.pt,50,uint8,5.103175,41,224,1,violence,movies2_000648.mp4,wholeframe,forbidden,8.0,864de81d81a75f619ea3b333247ece65c343d99ebdca6bcb3f3769e49336e111,movies2,data\merged\videos\violence\movies2_000648.mp4,test,movies2_movies2_000648_ecbb515b623d,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001782_0a9384b99025.pt,50,uint8,5.933333,47,224,1,violence,rwf2000_001782.mp4,wholeframe,forbidden,8.0,276f9df89aed3c2c57241f78f77f762236f3db8ed37a39c8f6ea561b21d57f31,rwf2000,data\merged\videos\violence\rwf2000_001782.mp4,test,rwf2000_rwf2000_001782_0a9384b99025,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000381_1fb49b2dafc1.pt,50,uint8,1.64,13,224,1,violence,hockey_000381.avi,wholeframe,forbidden,8.0,e769a972b808195be2e0d86ab58ccd51f946e781d9f2dd0e62a41d3016c6745e,hockey,data\merged\videos\violence\hockey_000381.avi,test,hockey_hockey_000381_1fb49b2dafc1,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001442_0ad3b917ed5f.pt,50,uint8,4.4178,35,224,1,violence,movies2_001442.mp4,wholeframe,forbidden,8.0,56957121c848f0c9f745fd872ef0cd129d4f30cd90d694f60682491624bb0f09,movies2,data\merged\videos\violence\movies2_001442.mp4,test,movies2_movies2_001442_0ad3b917ed5f,224
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001604_968d11eb5ed2.pt,50,uint8,4.488,36,224,1,violence,violent_flows_001604.avi,wholeframe,forbidden,8.0,16e03d7e8547111bf33e3f50d0ab48cf205c7f631fd2f442f3cc53f6bd0962ff,violent_flows,data\merged\videos\violence\violent_flows_001604.avi,test,violent_flows_violent_flows_001604_968d11eb5ed2,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001261_788302fb505a.pt,50,uint8,4.607551,37,224,1,violence,movies2_001261.mp4,wholeframe,forbidden,8.0,8c59817d22bca2bd82e4c07e5c0ca48a5ced1939eb45ba9ca0ce7edd3748d70c,movies2,data\merged\videos\violence\movies2_001261.mp4,test,movies2_movies2_001261_788302fb505a,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000293_995f71e14330.pt,50,uint8,1.64,13,224,1,violence,hockey_000293.avi,wholeframe,forbidden,8.0,8ebed1690b75224ab635508741e25c0c151e00d7e916754228cc08b9d2df0d49,hockey,data\merged\videos\violence\hockey_000293.avi,test,hockey_hockey_000293_995f71e14330,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001382_06058923de15.pt,50,uint8,4.716644,38,224,1,violence,movies2_001382.mp4,wholeframe,forbidden,8.0,b958afb13e3c5f2179b86b67c1ff953c554f5bdb9b4aebeb9411ebcc2ef7bda7,movies2,data\merged\videos\violence\movies2_001382.mp4,test,movies2_movies2_001382_06058923de15,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001769_9c9ea0b6dbd5.pt,50,uint8,7.733333,50,224,1,violence,rwf2000_001769.mp4,wholeframe,forbidden,8.0,8e70aac9d4885e7106ed0fff4ee834f0acfd4cde416477aa2a5084019514fed7,rwf2000,data\merged\videos\violence\rwf2000_001769.mp4,test,rwf2000_rwf2000_001769_9c9ea0b6dbd5,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001768_69564739719c.pt,50,uint8,9.166667,50,224,1,violence,rwf2000_001768.mp4,wholeframe,forbidden,8.0,c0d4b86ed27026968b8d10a14ac854cd1d83469772d72f92eefeda7794d553b1,rwf2000,data\merged\videos\violence\rwf2000_001768.mp4,test,rwf2000_rwf2000_001768_69564739719c,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001275_c5a3d7f36d77.pt,50,uint8,4.902971,39,224,1,violence,movies2_001275.mp4,wholeframe,forbidden,8.0,c448a45119ed70143189489f8bd485cfa5d82e1fa7fda5649ba5dc98ff091948,movies2,data\merged\videos\violence\movies2_001275.mp4,test,movies2_movies2_001275_c5a3d7f36d77,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000483_a5900bf7d257.pt,50,uint8,1.64,13,224,1,violence,hockey_000483.avi,wholeframe,forbidden,8.0,ff8b7fec6d9f5fbe8cd045803550c730102e84ca8b21dd3765a63e6e69a3e903,hockey,data\merged\videos\violence\hockey_000483.avi,test,hockey_hockey_000483_a5900bf7d257,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000789_d24708fd3d07.pt,50,uint8,6.021973,48,224,1,violence,movies2_000789.mp4,wholeframe,forbidden,8.0,23a8da33e0efe948986550717a0b1ba20c7b9c6f878f936e06ddd782e7d5c8b5,movies2,data\merged\videos\violence\movies2_000789.mp4,test,movies2_movies2_000789_d24708fd3d07,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001679_555d8dfe6641.pt,50,uint8,2.966667,24,224,1,violence,rwf2000_001679.mp4,wholeframe,forbidden,8.0,072b8b67912838542084ca72406725fa824b8290119d6f7bf2ef2c2c5a3918fa,rwf2000,data\merged\videos\violence\rwf2000_001679.mp4,test,rwf2000_rwf2000_001679_555d8dfe6641,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000644_9cad70a85d0b.pt,50,uint8,5.202268,42,224,1,violence,movies2_000644.mp4,wholeframe,forbidden,8.0,c5d49cf77c39b62e9c627aaf3057dafd6741404d4e46e46eeac8ad10bedd1ee6,movies2,data\merged\videos\violence\movies2_000644.mp4,test,movies2_movies2_000644_9cad70a85d0b,224
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001589_2151a27d404a.pt,50,uint8,4.656,37,224,1,violence,violent_flows_001589.avi,wholeframe,forbidden,8.0,6cb63ad12fcb918c8126d245bcea6360a2f7423c05d4843516d51ca5e8d961b6,violent_flows,data\merged\videos\violence\violent_flows_001589.avi,test,violent_flows_violent_flows_001589_2151a27d404a,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000445_5e33d2dc6270.pt,50,uint8,1.64,13,224,1,violence,hockey_000445.avi,wholeframe,forbidden,8.0,cd805ccb87476b5c72aec101f5d528259244df5f62468186c925275038550d50,hockey,data\merged\videos\violence\hockey_000445.avi,test,hockey_hockey_000445_5e33d2dc6270,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000662_ffc4452c1a15.pt,50,uint8,3.500998,28,224,1,violence,movies2_000662.mp4,wholeframe,forbidden,8.0,f9d89ec3c739bcf74db5a12569b51336720852cc58aa258f25e63168cc0ee5f4,movies2,data\merged\videos\violence\movies2_000662.mp4,test,movies2_movies2_000662_ffc4452c1a15,224
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001538_7b8cd968c820.pt,50,uint8,3.12,25,224,1,violence,violent_flows_001538.avi,wholeframe,forbidden,8.0,8f5b312f1a01103ec89188a9721521b7783d93fda4acc3b08ae6372999d2196c,violent_flows,data\merged\videos\violence\violent_flows_001538.avi,test,violent_flows_violent_flows_001538_7b8cd968c820,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000911_c1cfc3ef1989.pt,50,uint8,5.014285,40,224,1,violence,movies2_000911.mp4,wholeframe,forbidden,8.0,eaa051f4295dfb8aa6cfaf55a62c02d412fca6e94d4f7025c86cb37302d338cc,movies2,data\merged\videos\violence\movies2_000911.mp4,test,movies2_movies2_000911_c1cfc3ef1989,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000095_79589545b0d6.pt,50,uint8,1.64,13,224,1,violence,hockey_000095.avi,wholeframe,forbidden,8.0,7367b997b923be7897f3c98479d122689a044e213eb21aee8290c346af67e0f6,hockey,data\merged\videos\violence\hockey_000095.avi,test,hockey_hockey_000095_79589545b0d6,224
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001526_fe9271771cee.pt,50,uint8,4.728,38,224,1,violence,violent_flows_001526.avi,wholeframe,forbidden,8.0,89ce5d3428b5aa81f826c3ee8a70756b30c518bdaee484fdb1614317c3bf4bd2,violent_flows,data\merged\videos\violence\violent_flows_001526.avi,test,violent_flows_violent_flows_001526_fe9271771cee,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001254_e2c91219e54c.pt,50,uint8,4.005827,32,224,1,violence,movies2_001254.mp4,wholeframe,forbidden,8.0,5f3e47fbaf73ed0b467592b85f689b6c984562eeaf1b0f798eb842450d30c2dc,movies2,data\merged\videos\violence\movies2_001254.mp4,test,movies2_movies2_001254_e2c91219e54c,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000720_4ebd06939b54.pt,50,uint8,4.311701,34,224,1,violence,movies2_000720.mp4,wholeframe,forbidden,8.0,5d28176bd44fa89c96877912fa6d3750b92447e28d22bc38d42a5bb00677fcf9,movies2,data\merged\videos\violence\movies2_000720.mp4,test,movies2_movies2_000720_4ebd06939b54,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000485_b2f7ce5fc76e.pt,50,uint8,1.64,13,224,1,violence,hockey_000485.avi,wholeframe,forbidden,8.0,5fa66d64618897b36b4f44dbe5932edb1aad304d6c46e0e9388dd74c7e85a6b1,hockey,data\merged\videos\violence\hockey_000485.avi,test,hockey_hockey_000485_b2f7ce5fc76e,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000324_eea1e7b782d0.pt,50,uint8,1.64,13,224,1,violence,hockey_000324.avi,wholeframe,forbidden,8.0,31bb402168a41e4292a1042eaa394cd43a65406d42e39a6f26a4915ad13c8e61,hockey,data\merged\videos\violence\hockey_000324.avi,test,hockey_hockey_000324_eea1e7b782d0,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000481_2da4bc37d0b3.pt,50,uint8,1.64,13,224,1,violence,hockey_000481.avi,wholeframe,forbidden,8.0,9ba7b5b9517c8fb855221b5a31ab7f965c27da632d5a824764a3e5889c503b61,hockey,data\merged\videos\violence\hockey_000481.avi,test,hockey_hockey_000481_2da4bc37d0b3,224
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001736_41d23e25e27b.pt,50,uint8,3.533333,28,224,1,violence,rwf2000_001736.mp4,wholeframe,forbidden,8.0,1629e9fe1863f2ec4b0d2c60d4aa044dedf2e33c548edda307ae07eae1cc8447,rwf2000,data\merged\videos\violence\rwf2000_001736.mp4,test,rwf2000_rwf2000_001736_41d23e25e27b,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001424_83f9d13c60f0.pt,50,uint8,5.120385,41,224,1,violence,movies2_001424.mp4,wholeframe,forbidden,8.0,4ee34c2dede3b883bbbb7b7b42510509f242f61f3a55b1490761cb08546e46da,movies2,data\merged\videos\violence\movies2_001424.mp4,test,movies2_movies2_001424_83f9d13c60f0,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000313_4a68b43bf909.pt,50,uint8,1.64,13,224,1,violence,hockey_000313.avi,wholeframe,forbidden,8.0,4a9c30e9e137b7235186adeda877ad9db54b68f3974953e1a72f9ca535ebc848,hockey,data\merged\videos\violence\hockey_000313.avi,test,hockey_hockey_000313_4a68b43bf909,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000800_8f67ce7ef5a7.pt,50,uint8,5.117392,41,224,1,violence,movies2_000800.mp4,wholeframe,forbidden,8.0,8660084f139276335267d574ee9219a51add4ac7de4d018789f28296d8ef834e,movies2,data\merged\videos\violence\movies2_000800.mp4,test,movies2_movies2_000800_8f67ce7ef5a7,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001148_bf13ca4c80a0.pt,50,uint8,5.0,40,224,1,violence,movies2_001148.mp4,wholeframe,forbidden,8.0,c1927a31423948e676107718e68973b1622e26f52749151796d11bb434394620,movies2,data\merged\videos\violence\movies2_001148.mp4,test,movies2_movies2_001148_bf13ca4c80a0,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001328_bef4b0e0c1e1.pt,50,uint8,5.0,40,224,1,violence,movies2_001328.mp4,wholeframe,forbidden,8.0,e66c84b98dde37e6825e397234a6bf6f6e48fc7c92aa495b98a7ff086eefd783,movies2,data\merged\videos\violence\movies2_001328.mp4,test,movies2_movies2_001328_bef4b0e0c1e1,224
wholeframe_rgb_t50_224/samples/hockey_hockey_000406_7d47026d878d.pt,50,uint8,1.64,13,224,1,violence,hockey_000406.avi,wholeframe,forbidden,8.0,bd7c5504065b227f673efdf19b65f0795183baa043a91efb264232e6889720a7,hockey,data\merged\videos\violence\hockey_000406.avi,test,hockey_hockey_000406_7d47026d878d,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001073_62725cadd7f5.pt,50,uint8,5.0,40,224,1,violence,movies2_001073.mp4,wholeframe,forbidden,8.0,d9b25978712806d091d70e6eef8f6e1942032a3448888cbde312bb9b9696cca2,movies2,data\merged\videos\violence\movies2_001073.mp4,test,movies2_movies2_001073_62725cadd7f5,224
wholeframe_rgb_t50_224/samples/movies2_movies2_001389_5c31d3265320.pt,50,uint8,5.81,46,224,1,violence,movies2_001389.mp4,wholeframe,forbidden,8.0,637a3aaea50205037fc38538f1cf3d0aa30e645ff680e11ddd9703f0070858ca,movies2,data\merged\videos\violence\movies2_001389.mp4,test,movies2_movies2_001389_5c31d3265320,224
wholeframe_rgb_t50_224/samples/movies2_movies2_000736_e73b8876c02c.pt,50,uint8,5.904762,47,224,1,violence,movies2_000736.mp4,wholeframe,forbidden,8.0,4f6ceb006021e611a9fd9e56af751ac0ec49f719dba71323bef31629d2626d40,movies2,data\merged\videos\violence\movies2_000736.mp4,test,movies2_movies2_000736_e73b8876c02c,224
